activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa004496,Programa de Inversiones Sociales y de Infraestructura contra la Pobreza,,"""El Proyecto forma parte del """"Programa de Inversiones Sociales y de Infraestructura contra la Pobreza"""", dirigido esencialmente a disminuir los niveles de pobreza y a mejorar la dotación de infraestructura social existente en el Perú, dado que el 95% del programa es dirigido a obras de infraestructura y se destinan algunos recursos a mejorar las capacidades del la población a través de programas de educación rural y legalización de propiedades informales. El Programa está integrado por 267 proyectos localizados en 23 departamentos (gobiernos subnacionales) y con una inversión para el 2007 que alcanza el valor de US$ 400 millones. Estos proyectos benefician directamente a poblaciones marginadas en los sectores de agricultura, educación, energía, saneamiento, salud, transporte y vivienda. """,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa011860,Programa de Drenaje y Mitigación de Inundaciones de Trinidad.,,"El Programa de Drenaje y Mitigación de Inundaciones de Trinidad implementará una primera etapa del Plan Estratégico de Drenaje. Este Plan, entendido como un documento conceptual y contextual, aborda de forma integral los problemas de drenaje de aguas de lluvia, gestión y usos del suelo y el control de inundaciones en Trinidad< y permite al Gobierno de Trinidad y Tobago formalizar y estructurar un Programa de inversiones para el desarrollo de medidas de control propuestas. El Programa de Drenaje y Mitigación de las Inundaciones de Trinidad se centra en medidas estructurales priorizadas para el corto plazo e incluye el desarrollo de medidas no estructurales para el fortalecimiento institucional y desarrollo tambien como la sostenibilidad financiera. Las medidas identificadas y priorizadas parten de una marcada concepción técnica que considera la gestión integral de los sistemas hidrológicos e impulsa una mayor resiliencia de Trinidad mediante medidas de adaptación a los efectos del cambio climático. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,TT,,,,,,,,,,421,,,
XM-DAC-46008-cfa007644,Fundo Finhealth I - Fundo de Investimento em Participações em Empresas Emergentes Inovadoras,,"El Fondo FinHealth I - Fundo de Investimento em Participações em Empresas Emergentes  Innovadoras (FIP-EEI),” fue establecido en el año 2011 como un fondo local en Brasil regulado por la CVM (Comissão de Valores Mobiliários).  El Gestor FinHealth Gestão de Recursos S.A., es una gestora especializada en  inversiones en capital de riesgo en el sector de salud. Constituida en Brasil, con su oficina principal en Río de Janeiro. La estrategia de inversión del Fondo está enfocada en realizar inversiones en empresas  innovadoras de base tecnológica en el sector de salud y ciencias de vida en Brasil.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,510,,,
XM-DAC-46008-cfa011100,PPP Infraestructura Educativa 2,,"El proyecto desarrollado por Infraestructura Educativa II S.A., cuyos accionistas son Saceem, Berkes y Stiler, consiste en el diseño, construcción, operación y mantenimiento de 42 centros de infraestructura educativa pública en Uruguay, incluyendo 23 escuelas, 9 polos tecnológicos y 10 polideportivos distribuidos en 15 departamentos del país (con mayor concentración en el área metropolitana). El proyecto se enmarca en el programa de proyectos de Participación Público-Privada (PPP) de Uruguay, a través de un contrato de concesión por 22 años vigente hasta 2041.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
XM-DAC-46008-cfa009854,"Proyecto de Gestión de Aguas Residuales para Burunga y Arraiján Cabecera, Panamá",,"El Proyecto consiste en la construcción, operación y mantenimiento de un sistema integrado de colectores, redes de alcantarillado, estaciones de bombeo, líneas de impulsión, conexiones domiciliarias, y una planta de tratamiento de aguas residuales con capacidad de 400 l/s en una primera etapa, en los corregimientos de Burunga y Arraiján Cabecera, distrito de Arraiján, en la provincia de Panamá Oeste. Lo anterior implica el tendido de aproximadamente 250 km de tuberías, entre redes y colectoras. El Proyecto consta de los siguientes componentes: Componente 1. Alcantarillado sanitario. Contempla el diseño y construcción de las redes de alcantarillado sanitario, colectoras y sub-colectoras principales, incluyendo conexiones domiciliarias e intradomiciliarias, estaciones de bombeo, líneas de impulsión, y obras de protección de cauces de ríos y quebradas. Los sistemas serán dimensionados con una capacidad para transportar los caudales futuros, con un horizonte de diseño al año 2050. La UCP ha dividido las redes de alcantarillado en dos sectores o cuencas: Burunga y Arraiján Cabecera. CAF financiará las redes del sector Arraiján Cabecera, conformado por 3 cuencas aportantes: río Potrero-Nuevo Chorrillo< río Perico< y río Cáceres. De los US$ 95 MM del financiamiento CAF, US$ 42,9 MM serán destinados para este componente. Componente 2. Planta de Tratamiento de Aguas Residuales (PTAR). Contempla el diseño y construcción de la PTAR de Arraiján Este, el interceptor y la infraestructura necesaria que garantice el caudal para la operación inicial de la planta. La planta será licitada mediante un esquema de diseño, construcción, operación y mantenimiento por 10 años. Este componente incluirá también la operación y mantenimiento de todo el sistema de alcantarillado sanitario de Burunga y Arraiján Cabecera. Componente 3. Fortalecimiento institucional. Fortalecimiento para el monitoreo y control de la contaminación en los cuerpos de agua y de la operación y mantenimiento de la infraestructura de saneamiento construida. Componente 4. Estudios de viabilidad para Panamá Oeste y administración del Proyecto. Comprende el financiamiento de la Gerencia de Proyecto, la preparación de estudios de viabilidad, diseños básicos, y actividades de preparación de futuras inversiones de saneamiento en la provincia de Panamá Oeste. En este componente, los recursos CAF (US$ 52.1 MM) se utilizarán para financiar la Gerencia del Proyecto y los estudios para la continuación de las obras de Panamá Oeste (La Chorrera). ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
XM-DAC-46008-cfa008779,Compañía Española de Financiación del Desarrollo (COFIDES),,"Inversión Patrimonial Directa por (USD) 1.352.744,02) La participación accionaria de CAF es de 1,14% dirigida al apoyo  a la financiación de proyectos dirigidos al sector privado principalmente.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,ES,,,,,,,,,,510,,,
XM-DAC-46008-cfa011733,Programa de Apoyo a Sectorial a la Economía Naranja,,"Préstamo de largo plazo en la modalidad de Crédito Sectorial de Enfoque Amplio – SWAp que busca impulsar los esfuerzos del Gobierno en el desarrollo e implementación de políticas, planes y programas que impulsen la economía de las industrias culturales y creativas en el país. Se instrumentará a través un contrato de préstamo con un solo componente, que reconoce los avances del Gobierno en tres dimensiones de la política pública: (i) marco normativo e institucional< (ii) instrumentos financieros y tributarios< e (iii) instrumentos de implementación ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011815,Proyecto Extensión de la Línea 2 - Verde y Adquisición de Material Rodante,,"El Proyecto consiste en la ampliación de la Línea 2 - Verde del Metro de SP en una extensión de 8,3 km desde la actual estación Vila Prudente hasta la estación Penha. Las obras comprenden la realización de un túnel que comunique 8 nuevas estaciones, 1 complejo de mantenimiento y estacionamiento de trenes, la adquisición de nuevos trenes, sistemas operacionales y el equipamiento correspondiente. Se estima que 360 mil personas serán beneficiarias de esta intervención de manera directa.  La operación se estructura con los siguientes tres componentes, a saber: (i) infraestructura, servicios y material rodante< (ii) gestión de Proyecto< y (ii) costos del financiamiento. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011783,Programa de Recuperación y Desarrollo de Complejos Exportadores,,"El Programa prevé el financiamiento a los Beneficiarios, a través del otorgamiento de créditos y avales para financiamiento de exportaciones, inversión en tecnología e incremento de la capacidad de exportación< y el financiamiento de asistencia técnica y comercial destinadas a formulación de proyectos, asistencias técnicas especializadas, rondas de negocios, estudios de mercados y proyectos para digitalización. Se estima que el Programa asignará fondos en forma directa para el financiamiento de 600 operaciones de crédito y avales, y 350 consultorías de asistencia técnica  ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012474,Programa de Equilibrio y Desarrollo Territorial de la Provincia de Neuquén,,"""""""El Programa está compuesto por los siguientes componentes: Componente 1 Fortalecimiento de un nuevo modelo de planificación y gobernanza territorial. Subcomponente 1.1 Fortalecimiento de las capacidades locales: Mejora de las herramientas tributarias de los municipios y comisiones de fomento. Actualización y desarrollo de catastros, planes de regularización de suelo urbano periurbano y rural y el desarrollo de herramientas de gestión de suelos urbano y rural Subcomponente 1.2 Diseño de estrategias de desarrollo sustentable: Desarrollo de planes estratégicos sectoriales para diversificar la matriz productiva por cada región de la provincia, estructuración de dos proyectos de factibilidad y desarrollo de plan de infraestructura necesaria en cada región Subcomponente 1.3 Desarrollo de un sistema de información para el desarrollo de las siete regiones de la Provincia: Implementación de un banco de proyectos, desarrollo de un sistema de pago digital para municipios de la provincia de forma de homogeneizar su presentación ante el Ministerio de Economía y Desarrollo Productivo de la Provincia. Sistema de catastro digital y mejoramiento de datos espaciales. Componente 2 Desarrollo productivo, competitividad y empleo Subcomponente 2.1 Fortalecimiento y generación de capacidades: Implementación de un programa de formación para técnicos involucrados en la promoción de desarrollo productivo que contemple la realización de talleres regionales Subcomponente 2.2 Desarrollo de negocios y cadenas de valor: Realización de documento de diagnóstico integral con cuatro componentes: a) Organización de las cadenas productivas (turismo, ganadería, fruticultura/vitivinicultura), b) estado de situación de los marcos jurídicos, normativos y los procesos burocráticos, c) Capacidades organizacionales y técnicas de la red institucional de apoyo al sector productivo y d) Capacidades técnicas y de gestión de los productores Componente 3 Desarrollo y gestión sustentable de infraestructura y equipamiento Subcomponente 3.1 Obras de agua potable, saneamiento e hídricas ejecutadas y/o a ejecutar. Este subcomponente consistirá en el reembolso de gastos de obras que se encuentran actualmente terminadas y/o con un alto avance de ejecución cercano al 95% por hasta un monto de USD 10,5 millones. Los criterios de selección de las obras fueron establecidos con relación a los lineamientos determinados por el cumplimiento de los objetivos generales y específicos del Programa. Subcomponente 3.2 Obras viales nuevas Este subcomponente consistirá en: a) Pavimentación de la Ruta Provincial 60< tramo Empalme Ruta Provincial 23 – Complejo Fronterizo Argentino Mamuil Malal – Límite Internacional< b) Pavimentación Ruta Provincial 46 tramo Empalme Ruta 24 – Cuesta del Rahue – Arroyo Coloco< c) Pavimentación Ruta Provincial 43 Las Ovejas – Varvarco< y d) Pavimentación Ruta Provincial 62 Acceso a Lolog. Subcomponente 3.3. Obras de agua potable y saneamiento nuevas.  Este subcomponente consistirá en: a) Ampliación Planta Potabilizadora Mari Menuco< b) Sistema de Agua Potable Chos Malal< c) Sistema de Agua Potable Auquinco< y d) Planta de Pretratamiento de camiones atmosféricos Villa La Angostura. Componente 4 Gestión del Programa. Consiste en los gastos de la Administración del Programa, auditorías, estudios, entre otros. Componente 5 Otros Gastos. Este componente financiará el pago de la comisión de financiamiento y gastos de evaluación del Programa."""" """,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa010968,Programa de Apoyo a la Mejora de la Gestión de las Finanzas Públicas,,"La operación de préstamo consiste en un crédito basado en Matrices de Políticas Públicas (PBL) para apoyar acciones y reformas de política pública para el fortalecimiento de las capacidades de la gestión de las finanzas públicas, en particular: (i) Confiabilidad del Presupuesto General del Estado< (ii) Transparencia de las Finanzas Públicas, y (iii) Gestión Financiera de las Empresas Públicas y Gobiernos Subnacionales. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfc008353,Reserva Fría de Generación - Planta Eten,,"La Planta de Reserva Fría de Generación de ETEN S.A es una empresa creada en Perú por Cobra Instalaciones y Servicios S.A. (VINCI) y EMCE S.A. (Grupo Terra), ambos con una participación de 50%, para la construcción, operación y mantenimiento de una planta de generación de reserva fría. El ”Proyecto” comprende el diseño, construcción, operación y mantenimiento de una planta termoeléctrica dual (preparada para utilizar como combustible tanto Gas Natural como Diésel B5) con una potencia neta de entrega máxima de 224 MW, reserva de reemplazo que se mantendría en situación de “standby” y estaría en la obligación de proveer al Sistema Eléctrico Interconectado Nacional (“SEIN” ) dentro de los 30 minutos posteriores a la solicitud del Comité de Operación Económica del Sistema Eléctrico Interconectado Nacional (“COES” ).  Se destaca que el 14 de mayo de 2014, la transacción fue premiada como el mejor negocio del año en todas las categorías en América Latina, por lo que recibió los premios del “Latin American Project Bond Deal of the Year” y el “Global Deal of the Year” por la revista Project Finance. Asimismo, la “International Financial Law Review” lo premió como “Project Finance Deal of the Year”.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,1100,,,
XM-DAC-46008-cfa008003,ória Tech 1 - Fundo de Investimento em Participações Multiestratégia,,Fondo de capital cerrado gestionado por ória Gestao de Recursos Ltda. establecido en el año 2012 con el objeto de realizar inversiones minoritarias en empresas emergentes y Pymes innovodar del sector de tecnología en Brasil.El objetivo del Fondo es apoyar a  PyMEs brasileñas con foco en innovación tecnológica y al continuo desarrollo de la industria de Venture Capital en Brasil.,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,510,,,
XM-DAC-46008-cfa008868,Partners Group Mexican Energy Infraestructure 2014 Lp,,"Fondo de Capital Privado constituido en 2015 y gestionado por Partners Group AG para financiar la construcción y operación de gasoductos y otros activos relacionados con el gas natural. Las inversiones fueron realizadas a través de la empresa Esentia Energy Systems (anteriormente Fermaca), empresa enfocada en el desarrollo, construcción, propiedad y manejo de infraestructura de gas natural en México. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,MX,,,,,,,,,,510,,,
XM-DAC-46008-cfa011686,Programa de Obras Básicas de Agua Potable (AySA) Fase IV,,"El Programa prevé la construcción de: (i) una nueva toma de hormigón armado en el Río de la Plata y una aducción de 3.000 m< (ii) la segunda etapa de la estación elevadora, que permitirá lograr la capacidad de bombeo final de 3 millones m3/día< y (iii) cañerías de impulsión y equipos accesorios en aproximadamente 31.253 m de longitud. Bajo este Programa se espera beneficiar a aproximadamente 2 millones de habitantes actuales (para un total de 2,5 millones habitantes en 2040 por expansión de la demanda) de los partidos de Almirante Brown, Lomas de Zamora, Ezeiza, Esteban Echeverría y La Matanza, dotándoles de agua potable de origen superficial. Considerando la evaluación realizada, el Programa se ha estructurado con los siguientes componentes, a saber: (i) Nueva toma y aducciones< (ii) Estaciones elevadoras< (iii) Impulsiones y redes< (iv) Gastos de evaluación y administrativos< y (v) Comisión de financiamiento y otros gastos financieros.  ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011447,PPP Circuito Vial 7,,"El proyecto Circuito Vial 7, que incluye el diseño, construcción, operación y financiación de la infraestructura vial en la Ruta 3, entre la Ruta 1 y la Ruta 11, así como el baipás de San José de Mayo en Uruguay, totalizando un circuito de 32,7 km de longitud, es parte del Programa de Proyectos de Participación Público-Privada bajo la Ley N° 18.786, originado por una iniciativa privada de Serviam S.A. Fue adjudicado por el Ministerio de Transporte y Obras Públicas al Grupo San José S.A. por 20 años y ya se encuentra en fase operativa. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
XM-DAC-46008-cfa009120,Talde Capital de Crecimiento Fondo de Capital Riesgo,,"Talde Capital Crecimiento, F.C.R. de R.S (TALDE o el “Fondo”) es un Fondo de capital privado en España, el cual se centra es la creación de valor en empresas españolas asociadas, priorizando inversiones en PYMEs y tiene enfoque generalista con interés en sectores: salud, alimentación, servicios, energía, TIC, medioambiente. Su enfoque de inversión se centró en Inversiones en empresas medianas españolas en diversos sectores (enfoque generalista con prioridad en salud, alimentación, servicios, energía, TIC, medioambiente e industrias de nicho con perspectivas de crecimiento y desarrollo) con potencial ventaja competitiva, capacidad de crecimiento, nivel de rentabilidad mínimo, equipo gestor comprometido y posibilidad de desinversión en los plazos establecidos. El fondo es gestionado por TALDE GESTIóN, S.G.E.C.R., S.A., un grupo privado pionero en la gestión de Capital Riesgo en España, fundado en 1976. Con más de 40 años de experiencia, ha participado en más de 150 proyectos de inversión, principalmente en Pequeñas y Medianas Empresas españolas. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,ES,,,,,,,,,,510,,,
XM-DAC-46008-cfa012044,"Facilidad ligada a sostenibilidad Gas Natural de Lima y Callao, S.A (Cálidda)",,"Como resultado del financiamiento se esperan las siguientes contribuciones medidas a través de Indicadores de Aportes al Desarrollo:   -Desplegar 494 kilómetros de redes de acero y polietileno para el año 2024. En tal sentido, el indicador que será medido es el de kilómetros de redes de acero y polietileno (km redes). La línea base (2022) es 15.790 kilómetros.   -Conectar a 205 mil clientes hasta el año 2028. El indicador sería el número de conexiones de clientes (# de clientes conectados). La línea base (2022) es 1.480.271 clientes.   -Reducir en 10% al año 2025 y en un 18% al año 2028 el índice de Huella de Carbono de la operación de Cálidda que mide la relación toneladas de Carbono equivalente por cada 100 kilómetros de redes. La Línea base sería el índice reflejado en 2019.  ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa011072,Programa de Rehabilitación de la Infraestructura de Agua Potable,,"El Proyecto está estructurado alrededor de los siguientes componentes: (1) Preinversión: comprende la formulación y revisión del Plan Maestro de Agua Potable y Saneamiento, y la revisión del Plan Maestro de Drenaje Urbano. (2) Inversión: incluye la rehabilitación de tanques, reservorios de agua potable y de la infraestructura de las estaciones de bombeo. Asimismo, incluye la reposición de las redes de agua potable y la instalación de generadores de energía para las estaciones de bombeo. (3) Fortalecimiento institucional y administración del Proyecto: Este componente comprende la Supervisión y Administración del Proyecto y la Auditoría Financiera del proyecto. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BB,,,,,,,,,,421,,,
XM-DAC-46008-cfa008272,CAPITAL TECH II - FUNDO DE INVESTIMENTO EM PARTICIPAçõES MULTIESTRATéGIA,,"El Fondo Capital Tech II - Fundo de Investimento em Participações Multiestratégia, fue establecido en el 2013 como un fondo local en Brasil regulado por la CVM (Comissão de Valores Mobiliários). Su objetivo es invertir en empresas donde la tecnología es la principal herramienta para mejorar el desempeño, la innovación, y apalancar el posicionamiento de mercado en diversos sectores en el mercado brasileño, particularmente tecnología y telecomunicaciones, con foco principal en B2B y B2B2C, tecnologías disruptiva e innovadores modelos de crecimiento. El Fondo es gestionado por Invest Tech Participações e Investimentos SA., que acumula  gran trayectoria y experiencia relevante en fondos dedicados a TI y Telecomunicaciones,  sector de actuación del Fondo.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,510,,,
XM-DAC-46008-cfa012634,Programa sectorial de apoyo al Fortalecimiento Integral de la educación en El Salvador,,"La operación de SWAP con recursos de libre disponibilidad y rapido desembolso se estructura en cuatro intervenciones estratégicas, interrelacionadas y complementarias, que en conjunto buscan avanzar hacia el objetivo general de transformar el sistema educativo salvadoreño mediante la mejora integral de la calidad, la equidad y la pertinencia de la educación pública. Estas intervenciones abordan tanto las condiciones materiales como las capacidades humanas, institucionales y tecnológicas que permiten ofrecer una educación moderna, inclusiva y adaptada a los desafíos del siglo XXI. Las principales áreas de intervención identificadas son: i)Modernización de la infraestructura y los espacios de aprendizaje. ii)Programas y servicios educativos Formación y el desarrollo profesional docente, reconociendo al profesorado como el principal motor del cambio educativo, iii)Formación y el desarrollo profesional docente, reconociendo al profesorado como el principal motor del cambio educativo, y iv)Fortalecimiento de la gobernanza, el monitoreo y la sostenibilidad del sistema educativo.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,SV,,,,,,,,,,421,,,
XM-DAC-46008-cfa010362,Parque Eólicos Villalonga y Chubut Norte,,"El promotor de los proyectos es Genneia S.A., quien se caracteriza por su solidez operacional y financiera. Cuenta con una capacidad instalada de 643MW en térmico y 158,7MW en eólico.  Los Proyectos, adjudicados en la primera ronda RenovAr 1.0, consisten en la construcción, puesta en marcha y operación de dos parques eólicos: i) Villalonga (51,75 MW), Genneia Vientos Argentinos< y ii) Chubut Norte (28,8 MW), Genneia Vientos del Sur. Los proyectos se encuentran generando energía eólica desde diciembre de 2018, a través de unos contrato de compra-venta de energía firmado por CAMMESA (Administrador del mercado mayorista eléctrico argentino). ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011054,Programa de Reestructuración Vial en la Cuenca del Ribeirão Santo Antonio de Aparecida de Goiania,,"""El Programa consiste en la adecuación y construcción de infraestructura vial. En particular, las obras incluirán: •\tConstrucción de 4 ejes estructurales del Municipio de aproximadamente 20 km. •\tConstrucción de 2 puentes de aproximadamente 30 m de largo cada uno, que unirán los barrios Campos Elíseos con Jardín Florencia y Parque Veiga Jardín con Tierra Prometida. •\tComo contrapartida, el Municipio ejecutará obras de pavimentación en aproximadamente 10 km de vías residenciales. El Programa también incluye la elaboración de estudios complementarios del Plan Maestro Económico, así como estudios para la gestión ambiental de la cuenca del río San Antonio. """,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa008788,"Centrales hidroeléctricas Angel I, Angel II y Angel III",,"""""""GEPSA pertenece a un grupo empresarial peruano de carácter familiar que incluye compañías de construcción de infraestructura. La Compañía se constituyó como una sociedad anónima bajo la denominación Minera Mochica Gold S.A. en 1998, y en mayo de 2006, se acordó modificar su denominación a Generadora de Energía del Perú S.A..  El Proyecto ángel, operado por GEPSA en Perú, comprende la construcción, operación y mantenimiento de tres centrales hidroeléctricas (ángel I, II y III) en el distrito de Ollachea, cada una con una capacidad de 19,95 MW. Cada central hidroeléctrica cuenta con Contratos RER a 20 años de plazo desde el inicio de operaciones comerciales (agosto de 2018 ), vigentes hasta agosto 2038 . """,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa010726,Autopista al Mar 1,,"El Proyecto esta localizado en el departamento de Antioquia al noroeste de Colombia, que forma parte de la “2da Ola” del programa “4ta Generación de Concesiones” (4G). La longitud de la vía es de 181 km, y conecta la ciudad de Medellín (capital del departamento de Antioquia) con los municipios de Santa Fe de Antioquia y San Jerónimo. El Proyecto hace parte de Autopistas para la Prosperidad, un grupo de 8 vías 4G, interconectadas entre sí, ubicadas en Antioquia, cuyo objetivo principal es conectar la ciudad de Medellín con los principales puertos y centros de demanda. El Proyecto está siendo desarrollado por el consorcio Devimar, vehículo con propósito específico conformado por las empresas y subsidiarias de los patrocinadores (Strabag S.E., Concay S.A. y Sacyr S.A.), quien suscribió el Contrato de Concesión con la Agencia Nacional de Infraestructura de Colombia en septiembre del 2015, por un periodo de 25 años (hasta noviembre de 2040). La obras del proyecto se encuentran totalmente concluidas.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa010131,PROGRAMA DE MEJORAMIENTO DE LA MOVILIDAD URBANA Y SOCIO AMBIENTAL DE TAUBATé,,"El Programa se ejecutará mediante la implementación de los siguientes componentes: (1) Infraestructura vial y movilidad urbana< y (2) Conservación de áreas verdes. El componente 1 corresponde a mejora de 232 km de vías, que incluye la recuperación de la malla vial municipal, la mejora de la malla vial del área industrial, la construcción de nuevas vías alternativas y la construcción de un corredor vial perimetral< todas obras que permitirán agilizar el flujo de tráfico en el área urbana y semiurbana del municipio. Adicionalmente, la implantación de un centro de control semafórico El componente 2 contempla la elaboración del Plan Director ambiental y la habilitación de áreas naturales y recreativas, conteplando la implantación de once (11) parques y la recuperación de tres (3). ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012330,"Programa integral de fortalecimiento de la infraestructura urbana con enfoque a la movilidad activa, sostenibilidad, agua segura, adaptación al cambio climático y economía creativa, CAF XVI",,"El Programa busca mejorar la infraestructura en barrios de bajos ingresos mediante pavimentación, rediseño vial, rehabilitación hidrosanitaria y creación de espacios públicos. Consta de cinco componentes: (i) Infraestructura Urbana Segura y Sostenible, con obras viales y parques lineales para 41 mil habitantes< (ii) Movilidad Activa y Sostenible, con construcción de puentes y vías para 155 mil personas< (iii) Agua Segura, con ampliación del suministro de agua potable para 954 mil habitantes< (iv) Estudios y diseños urbanos con enfoque en cambio climático y reducción de riesgos< y (v) Fortalecimiento institucional y economías creativas, mejorando la administración y gestión territorial. Además, se implementará un Sistema de Gestión de Pavimentos en Guayaquil para optimizar el mantenimiento vial. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa011792,Iguatú,,"El Programa prevé financiar intervenciones vinculadas a la infraestructura en los sectores de vialidad, movilidad, drenaje, y medioambiente, además de costos de preinversión relacionados y fortalecimiento institucional para la gestión y supervisión de las obras previstas. Dentro de las intervenciones a ejecutar se destaca la pavimentación y señalización vial de aproximadamente 20 km de un anillo vial alrededor de la ciudad, la construcción de un puente sobre el río Jauaribe, la rehabilitación de vías urbanas, la implementación de infraestructura cicloviaria, la construcción de 12 km de red de macrodrenaje incluyendo un canal de 1,2 km y la recalificación de espacios públicos en diferentes barrios, entre otras. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
