activity_identifier,result_ref,result_type,aggregation_status,title,description
XI-IATI-IADB-AR-L1121,result_2,2,false,"Aumentar la cobertura de agua, alcantarillado y tratamiento de aguas residuales","Aumentar la cobertura de agua, alcantarillado y tratamiento de aguas residuales"
XI-IATI-IADB-AR-L1121,result_3,2,false,Fortalecer la gestión operativa del Comité de Cuenca del Río Reconquista mediante el desarrollo de instrumentos de gestión que incluyen principalmente el Plan de Gestión Integral de la Cuenca del Río Reconquista,Fortalecer la gestión operativa del Comité de Cuenca del Río Reconquista mediante el desarrollo de instrumentos de gestión que incluyen principalmente el Plan de Gestión Integral de la Cuenca del Río Reconquista
XI-IATI-IADB-AR-L1121,result_4,1,false,Gestión Ambiental y Social,Gestión Ambiental y Social
XI-IATI-IADB-AR-L1121,result_5,2,false,Mejorar la gestión integrada de residuos sólidos prinicpalmente mediante el cierre de basurales a cielo abierto,Mejorar la gestión integrada de residuos sólidos prinicpalmente mediante el cierre de basurales a cielo abierto
XI-IATI-IADB-AR-L1121,result_6,1,false,Residuos Sólidos,Residuos Sólidos
XI-IATI-IADB-AR-L1121,result_7,1,false,"Vialidad, Accesibilidad y Drenaje","Vialidad, Accesibilidad y Drenaje"
XI-IATI-IADB-AR-L1144,result_1,1,false,Componente 1: Obras de Ingeniería.,Componente 1: Obras de Ingeniería.
XI-IATI-IADB-AR-L1144,result_2,1,false,Componente 2: Fortalecimiento Institucional en Seguridad Vial,Componente 2: Fortalecimiento Institucional en Seguridad Vial
XI-IATI-IADB-AR-L1144,result_3,1,false,"Componente 3: Administración del Programa, Estudios y Supervisión","Componente 3: Administración del Programa, Estudios y Supervisión"
XI-IATI-IADB-AR-L1043,result_1,1,false,Ampliación de oferta escolar de jornada extendida,Ampliación de oferta escolar de jornada extendida
XI-IATI-IADB-AR-L1043,result_2,1,false,Formación y capacitación,Formación y capacitación
XI-IATI-IADB-AR-L1043,result_3,1,false,Fortalecimiento institucional,Fortalecimiento institucional
XI-IATI-IADB-AR-L1043,result_4,2,false,Política social favorable a la equidad y productividad,Política social favorable a la equidad y productividad
XI-IATI-IADB-AR-L1330,result_1,1,false,"Administración, evaluación y auditoría","Administración, evaluación y auditoría"
XI-IATI-IADB-AR-L1330,result_2,1,false,Apoyo a la articulación entre actores del Sistema Nacional de Innovación,Apoyo a la articulación entre actores del Sistema Nacional de Innovación
XI-IATI-IADB-AR-L1330,result_3,1,false,Apoyo a la oferta de Conocimiento Científico y Tecnológico,Apoyo a la oferta de Conocimiento Científico y Tecnológico
XI-IATI-IADB-AR-L1330,result_4,1,false,Fomento a la Innovación Tecnológica,Fomento a la Innovación Tecnológica
XI-IATI-IADB-AR-L1330,result_5,1,false,Fortalecimiento de las capacidades del Sistema Nacional de Innovación,Fortalecimiento de las capacidades del Sistema Nacional de Innovación
XI-IATI-IADB-AR-L1360,result_1,1,false,Administración,Administración
XI-IATI-IADB-AR-L1360,result_2,1,false,Indicadores Transversales,Indicadores Transversales
XI-IATI-IADB-AR-L1360,result_3,1,false,Transformación Digital hacia Industria 4.0 en MiPyMEs,Transformación Digital hacia Industria 4.0 en MiPyMEs
XI-IATI-IADB-AR-L1003,result_1,1,false,SUBPROGRAMA 1. DESARROLLO DE LA INFRAESTRUCTURA PÚBLICA DE APOYO A LA ACTIVIDAD PRODUCTIVA,SUBPROGRAMA 1. DESARROLLO DE LA INFRAESTRUCTURA PÚBLICA DE APOYO A LA ACTIVIDAD PRODUCTIVA
XI-IATI-IADB-AR-L1003,result_2,1,false,SUBPROGRAMA 2. MEJORA EN LAS CONDICIONES DE ACCESO AL FINANCIAMIENTO,SUBPROGRAMA 2. MEJORA EN LAS CONDICIONES DE ACCESO AL FINANCIAMIENTO
XI-IATI-IADB-AR-L1003,result_3,1,false,SUBPROGRAMA 3. FORMACION TÉCNICO-PROFESIONAL,SUBPROGRAMA 3. FORMACION TÉCNICO-PROFESIONAL
XI-IATI-IADB-AR-L1003,result_4,1,false,SUBPROGRAMA 4. PROMOCION DE CLUSTERS,SUBPROGRAMA 4. PROMOCION DE CLUSTERS
XI-IATI-IADB-AR-L1154,result_1,1,false,Actividades de coordinación institucional,Actividades de coordinación institucional
XI-IATI-IADB-AR-L1154,result_2,1,false,Cadenas de valor más competitivas,Cadenas de valor más competitivas
XI-IATI-IADB-AR-L1154,result_3,1,false,Logística para la competitividad,Logística para la competitividad
XI-IATI-IADB-AR-L1159,result_1,1,false,Apoyo al desarrollo de la Acuicultura.,Apoyo al desarrollo de la Acuicultura.
XI-IATI-IADB-AR-L1159,result_2,2,false,Capacidades de investigación aplicada y de transferencias mejoradas.,Capacidades de investigación aplicada y de transferencias mejoradas.
XI-IATI-IADB-AR-L1159,result_3,1,false,Mejora en la capacidad de gestión de los recursos pesqueros marítimos con enfoque ecosistémico.,Mejora en la capacidad de gestión de los recursos pesqueros marítimos con enfoque ecosistémico.
XI-IATI-IADB-AR-L1064,result_1,1,false,Apoyo a la Investigación para la Pequeña Agricultura Familiar (PAF),Apoyo a la Investigación para la Pequeña Agricultura Familiar (PAF)
XI-IATI-IADB-AR-L1064,result_2,1,false,Apoyo a la Transferencia de Tecnología y Extensión,Apoyo a la Transferencia de Tecnología y Extensión
XI-IATI-IADB-AR-L1064,result_3,2,false,"Capacidad del INTA en el análisis socio-económico de los temas vinculados al desarrollo y adopción de tecnología, ampliada.","Capacidad del INTA en el análisis socio-económico de los temas vinculados al desarrollo y adopción de tecnología, ampliada."
XI-IATI-IADB-AR-L1064,result_4,2,false,Capacidad estratégica de Investigación y Desarrollo fortalecida.,Capacidad estratégica de Investigación y Desarrollo fortalecida.
XI-IATI-IADB-AR-L1064,result_5,2,false,"Capacidades y gestión institucional en Planificación, Seguimiento y Evaluación (PSyE) fortalecidas para orientar la acción hacia resultados e impactos en el Sistema Nacional de Innovación (SNI).","Capacidades y gestión institucional en Planificación, Seguimiento y Evaluación (PSyE) fortalecidas para orientar la acción hacia resultados e impactos en el Sistema Nacional de Innovación (SNI)."
XI-IATI-IADB-AR-L1064,result_6,2,false,Eficiencia económica y técnico-administrativa de la sede central del Organismo mejorada.,Eficiencia económica y técnico-administrativa de la sede central del Organismo mejorada.
XI-IATI-IADB-AR-L1064,result_7,1,false,Fortalecimiento de la Capacidad Estratégica de Investigación y Desarrollo,Fortalecimiento de la Capacidad Estratégica de Investigación y Desarrollo
XI-IATI-IADB-AR-L1064,result_8,2,false,INCUINTA creada,INCUINTA creada
XI-IATI-IADB-AR-L1064,result_9,2,false,Investigación para la Pequeña Agricultura Familiar (PAF) incrementada.,Investigación para la Pequeña Agricultura Familiar (PAF) incrementada.
XI-IATI-IADB-AR-L1064,result_10,1,false,Modernización y Fortalecimiento Institucional del INTA,Modernización y Fortalecimiento Institucional del INTA
XI-IATI-IADB-AR-L1064,result_11,2,false,Papel del INTA como socio estratégico del sistema nacional de innovación agropecuario en Áreas prioritarias mejorado.,Papel del INTA como socio estratégico del sistema nacional de innovación agropecuario en Áreas prioritarias mejorado.
XI-IATI-IADB-AR-L1064,result_12,2,false,Presencia y liderazgo de Argentina en problemas y oportunidades de investigación agropecuaria en el marco de FONTAGRO incrementada.,Presencia y liderazgo de Argentina en problemas y oportunidades de investigación agropecuaria en el marco de FONTAGRO incrementada.
XI-IATI-IADB-AR-L1064,result_13,2,false,Presencia y liderazgo de Argentina en problemas y oportunidades internacionales de investigación agropecuaria incrementada.,Presencia y liderazgo de Argentina en problemas y oportunidades internacionales de investigación agropecuaria incrementada.
XI-IATI-IADB-AR-L1064,result_14,2,false,Producción científico-tecnológica de la Red de laboratorios de biotecnología mejorada.,Producción científico-tecnológica de la Red de laboratorios de biotecnología mejorada.
XI-IATI-IADB-AR-L1064,result_15,2,false,Producción científico-tecnológica del INTA mejorada.,Producción científico-tecnológica del INTA mejorada.
XI-IATI-IADB-AR-L1064,result_16,2,false,Sistema de innovación agropecuario fortalecido.,Sistema de innovación agropecuario fortalecido.
XI-IATI-IADB-AR-L1064,result_17,2,false,Sistemas integrados de información y comunicación interna y externa incorporadas a la gestión de las Áreas de dirección y de las unidades operativas del INTA.,Sistemas integrados de información y comunicación interna y externa incorporadas a la gestión de las Áreas de dirección y de las unidades operativas del INTA.
XI-IATI-IADB-AR-L1064,result_18,2,false,Transferencia de Tecnología y Extensión incrementada.,Transferencia de Tecnología y Extensión incrementada.
XI-IATI-IADB-AR-L1064,result_19,1,false,Vinculación Tecnológica y Cooperación Internacional,Vinculación Tecnológica y Cooperación Internacional
XI-IATI-IADB-AR-L1064,result_20,2,false,Vinculación tecnológica y cooperación internacional mejorada,Vinculación tecnológica y cooperación internacional mejorada
XI-IATI-IADB-AR-L1266,result_1,1,false,Actualización de la base estadística económica,Actualización de la base estadística económica
XI-IATI-IADB-AR-L1266,result_2,1,false,Actualización de la base estadística sociodemográfica,Actualización de la base estadística sociodemográfica
XI-IATI-IADB-AR-L1266,result_3,1,false,Fortalecimiento de la capacidad institucional del INDEC,Fortalecimiento de la capacidad institucional del INDEC
XI-IATI-IADB-AR-L1254,result_1,1,false,COMPONENTE 1: Subcomponente 1.1. Fortalecimiento de espacios de primera infancia,COMPONENTE 1: Subcomponente 1.1. Fortalecimiento de espacios de primera infancia
XI-IATI-IADB-AR-L1254,result_2,1,false,COMPONENTE 1: Subcomponente 1.2. Fortalecimiento de intervenciones domiciliarias,COMPONENTE 1: Subcomponente 1.2. Fortalecimiento de intervenciones domiciliarias
XI-IATI-IADB-AR-L1254,result_3,1,false,COMPONENTE 2: Subcomponente 2.1. Expansión de la infraestructura educativa,COMPONENTE 2: Subcomponente 2.1. Expansión de la infraestructura educativa
XI-IATI-IADB-AR-L1254,result_4,1,false,COMPONENTE 2: Subcomponente 2.2. Fortalecimiento de la gestión escolar y mejora de los procesos de enseñanza-aprendizaje,COMPONENTE 2: Subcomponente 2.2. Fortalecimiento de la gestión escolar y mejora de los procesos de enseñanza-aprendizaje
XI-IATI-IADB-AR-L1254,result_5,1,false,COMPONENTE 2: Subcomponente 2.3. Evaluación y monitoreo,COMPONENTE 2: Subcomponente 2.3. Evaluación y monitoreo
XI-IATI-IADB-AR-L1254,result_6,2,false,"Fortalecimiento de competencias de técnicos, docentes, directores y supervisores en Educación Inicial","Fortalecimiento de competencias de técnicos, docentes, directores y supervisores en Educación Inicial"
XI-IATI-IADB-AR-L1254,result_7,2,false,Incremento en el acceso a servicios públicos de desarrollo infantil de calidad,Incremento en el acceso a servicios públicos de desarrollo infantil de calidad
XI-IATI-IADB-AR-L1122,result_1,2,false,Desempeño operativo de AySA mejorado,Desempeño operativo de AySA mejorado
XI-IATI-IADB-AR-L1122,result_2,1,false,Fortalecimiento institucional,Fortalecimiento institucional
XI-IATI-IADB-AR-L1122,result_3,2,false,Servicio de agua potable mejorado,Servicio de agua potable mejorado
XI-IATI-IADB-AR-L1122,result_4,2,false,Servicio de saneamiento cloacal mejorado,Servicio de saneamiento cloacal mejorado
XI-IATI-IADB-AR-L1122,result_5,1,false,Sistema de agua potable,Sistema de agua potable
XI-IATI-IADB-AR-L1122,result_6,1,false,Sistema de saneamiento,Sistema de saneamiento
XI-IATI-IADB-AR-L1367,result_1,2,false,Mejorar el acceso a oportunidades educativas para NNAyJ en contextos de vulnerabilidad,Mejorar el acceso a oportunidades educativas para NNAyJ en contextos de vulnerabilidad
XI-IATI-IADB-AR-L1367,result_2,2,false,Mejorar el acceso a una alimentación escolar saludable para estudiantes de la educación obligatoria de gestión estatal,Mejorar el acceso a una alimentación escolar saludable para estudiantes de la educación obligatoria de gestión estatal
XI-IATI-IADB-AR-L1367,result_3,2,false,Mejorar la inclusión digital de estudiantes de nivel secundario en instituciones educativas de gestión estatal,Mejorar la inclusión digital de estudiantes de nivel secundario en instituciones educativas de gestión estatal
XI-IATI-IADB-AR-L1338,result_1,1,false,Fortalecimiento institucional,Fortalecimiento institucional
XI-IATI-IADB-AR-L1338,result_2,1,false,"Infraestructura vial sostenible, segura, inclusiva y con enfoque de género","Infraestructura vial sostenible, segura, inclusiva y con enfoque de género"
XI-IATI-IADB-AR-L1339,result_1,1,false,Fortalecimiento institucional,Fortalecimiento institucional
XI-IATI-IADB-AR-L1339,result_2,1,false,Obras,Obras
XI-IATI-IADB-AR-L1134,result_1,1,false,Agua potable y alcantarillado,Agua potable y alcantarillado
XI-IATI-IADB-AR-L1134,result_2,1,false,Edificios públicos y viviendas,Edificios públicos y viviendas
XI-IATI-IADB-AR-L1134,result_3,1,false,Energía eléctrica,Energía eléctrica
XI-IATI-IADB-AR-L1134,result_4,1,false,"Transporte, remoción de cenizas","Transporte, remoción de cenizas"
XI-IATI-IADB-AR-L1140,result_1,1,false,Desarrollo de Productos Turísticos,Desarrollo de Productos Turísticos
XI-IATI-IADB-AR-L1140,result_2,1,false,Fortalecimiento de la Gestión Turística,Fortalecimiento de la Gestión Turística
XI-IATI-IADB-AR-L1140,result_3,1,false,Inclusión Social y Emprendimiento Local,Inclusión Social y Emprendimiento Local
XI-IATI-IADB-AR-L1140,result_4,1,false,Sostenibilidad Ambiental,Sostenibilidad Ambiental
XI-IATI-IADB-AR-L1145,result_1,1,false,Apoyo a Nuevas Empresas,Apoyo a Nuevas Empresas
XI-IATI-IADB-AR-L1145,result_2,1,false,Articulación Productiva y Competitividad Territorial,Articulación Productiva y Competitividad Territorial
XI-IATI-IADB-AR-L1145,result_3,1,false,Asistencia Técnica a MIPYMES,Asistencia Técnica a MIPYMES
XI-IATI-IADB-AR-L1145,result_4,2,false,"Aumentar la inversión de las MIPYMES en Servicios de Desarrollo Empresarial (SDE), tanto en forma individual como colectiva, a través del apoyo a la compra de SDE y la mejora de la oferta de esos servicios","Aumentar la inversión de las MIPYMES en Servicios de Desarrollo Empresarial (SDE), tanto en forma individual como colectiva, a través del apoyo a la compra de SDE y la mejora de la oferta de esos servicios"
XI-IATI-IADB-AR-L1327,result_1,1,false,1.1. Fortalecimiento de las funciones de Centro de Gobierno,1.1. Fortalecimiento de las funciones de Centro de Gobierno
XI-IATI-IADB-AR-L1327,result_2,1,false,1.2. Fortalecimiento de la gestión de la información,1.2. Fortalecimiento de la gestión de la información
XI-IATI-IADB-AR-L1327,result_3,1,false,2.1. Innovaciones en la gestión pública,2.1. Innovaciones en la gestión pública
XI-IATI-IADB-AR-L1327,result_4,1,false,2.2. Innovaciones en el sector privado y sociedad civil,2.2. Innovaciones en el sector privado y sociedad civil
XI-IATI-IADB-AR-L1260,result_1,2,false,"Componente 1 Integracion urbana de B31. Incremento en el acceso a servicios educativos de calidad, infraestructura urbana de calidad y resiliente al cambio climático. La disminución de problemas de salud relacionados a enfermedades infectocontagiosas entre los residentes de viviendas mejoradas.","Componente 1 Integracion urbana de B31. Incremento en el acceso a servicios educativos de calidad, infraestructura urbana de calidad y resiliente al cambio climático. La disminución de problemas de salud relacionados a enfermedades infectocontagiosas entre los residentes de viviendas mejoradas."
XI-IATI-IADB-AR-L1260,result_2,1,false,Componente 1. Integración Urbana del Barrio 31,Componente 1. Integración Urbana del Barrio 31
XI-IATI-IADB-AR-L1260,result_3,2,false,"Componente 2 Calidad y Equidad Educativa. mejora en el acceso a nuevos equipamientos tecnológicos, mobiliario y laboratorios de informática en las escuelas de la Ciudad de Buenos aires y en el acceso a nuevas plataformas digitales de aprendizaje y evaluación. Mejora en el acceso a sistemas informatizados de gestión de datos para la planificación educativa.","Componente 2 Calidad y Equidad Educativa. mejora en el acceso a nuevos equipamientos tecnológicos, mobiliario y laboratorios de informática en las escuelas de la Ciudad de Buenos aires y en el acceso a nuevas plataformas digitales de aprendizaje y evaluación. Mejora en el acceso a sistemas informatizados de gestión de datos para la planificación educativa."
XI-IATI-IADB-AR-L1260,result_4,1,false,Componente 2: Calidad y Equidad Educativa,Componente 2: Calidad y Equidad Educativa
XI-IATI-IADB-AR-L1328,result_1,1,false,Administración.,Administración.
XI-IATI-IADB-AR-L1328,result_2,1,false,Apoyo al financiamiento de la MIPYME.,Apoyo al financiamiento de la MIPYME.
XI-IATI-IADB-AR-L1195,result_1,2,false,1.Servicio de agua potable mejorado,1.Servicio de agua potable mejorado
XI-IATI-IADB-AR-L1195,result_2,2,false,2.Servicio de saneamiento cloacal mejorado,2.Servicio de saneamiento cloacal mejorado
XI-IATI-IADB-AR-L1195,result_3,2,false,3. Desempeño operativo de AySA mejorado,3. Desempeño operativo de AySA mejorado
XI-IATI-IADB-AR-L1195,result_4,1,false,Fortalecimiento institucional,Fortalecimiento institucional
XI-IATI-IADB-AR-L1195,result_5,1,false,Optimización del sistema potabilización y distribución de agua potable,Optimización del sistema potabilización y distribución de agua potable
XI-IATI-IADB-AR-L1195,result_6,1,false,Sistema de saneamiento,Sistema de saneamiento
XI-IATI-IADB-AR-L1257,result_1,1,false,Componente I: Sistemas de Agua Potable,Componente I: Sistemas de Agua Potable
XI-IATI-IADB-AR-L1257,result_2,1,false,Componente II: Sistema de Saneamiento,Componente II: Sistema de Saneamiento
XI-IATI-IADB-AR-L1257,result_3,1,false,Componente III: Fortalecimiento de la Gestión Empresarial,Componente III: Fortalecimiento de la Gestión Empresarial
XI-IATI-IADB-AR-L1257,result_4,2,false,Resultado 1: Eficiencia del sistema de agua potable en áreas intervenidas mejorada,Resultado 1: Eficiencia del sistema de agua potable en áreas intervenidas mejorada
XI-IATI-IADB-AR-L1257,result_5,2,false,Resultado 2: Servicio de saneamiento cloacal en los partidos de San Miguel y Moreno ampliado y mejorado,Resultado 2: Servicio de saneamiento cloacal en los partidos de San Miguel y Moreno ampliado y mejorado
XI-IATI-IADB-AR-L1257,result_6,2,false,Resultado 3: Transporte y disposición adecuada de efluentes en emisario Berazategui,Resultado 3: Transporte y disposición adecuada de efluentes en emisario Berazategui
XI-IATI-IADB-AR-L1179,result_1,1,false,Desarrollo Comunitario,Desarrollo Comunitario
XI-IATI-IADB-AR-L1179,result_2,1,false,Fortalecimiento de la Capacidad de Gestión,Fortalecimiento de la Capacidad de Gestión
XI-IATI-IADB-AR-L1179,result_3,1,false,Legalización de la Tenencia de la Tierra,Legalización de la Tenencia de la Tierra
XI-IATI-IADB-AR-L1179,result_4,1,false,"Provisión de Infraestructura, Saneamiento Ambiental, y Equipamiento Comunitario","Provisión de Infraestructura, Saneamiento Ambiental, y Equipamiento Comunitario"
XI-IATI-IADB-AR-L1111,result_1,1,false,Fondos de Innovación Tecnológica Sectorial (FITS),Fondos de Innovación Tecnológica Sectorial (FITS)
XI-IATI-IADB-AR-L1111,result_2,1,false,Fortalecimiento de Capacidades Institucionales,Fortalecimiento de Capacidades Institucionales
XI-IATI-IADB-AR-L1111,result_3,1,false,Fortalecimiento de la Capacidades de Innovación y de Investigación Científica y Tecnológica,Fortalecimiento de la Capacidades de Innovación y de Investigación Científica y Tecnológica
XI-IATI-IADB-AR-L1120,result_1,2,false,Cobertura mejorada de servicios a agricultores,Cobertura mejorada de servicios a agricultores
XI-IATI-IADB-AR-L1120,result_2,1,false,Desarrollo y Competitividad. Aportes No Reembolsables y Clusters.,Desarrollo y Competitividad. Aportes No Reembolsables y Clusters.
XI-IATI-IADB-AR-L1120,result_3,1,false,Infraestructura Hídrica,Infraestructura Hídrica
XI-IATI-IADB-AR-L1120,result_4,1,false,Infraestructura Transporte,Infraestructura Transporte
XI-IATI-IADB-AR-L1120,result_5,1,false,Servicios Agropecuarios. Desarrollo Comercial.,Servicios Agropecuarios. Desarrollo Comercial.
XI-IATI-IADB-AR-L1120,result_6,1,false,Servicios Agropecuarios. Manejo de Recursos Naturales.,Servicios Agropecuarios. Manejo de Recursos Naturales.
XI-IATI-IADB-AR-L1120,result_7,1,false,Zonas Rurales con Acceso a Sistemas de Energía,Zonas Rurales con Acceso a Sistemas de Energía
XI-IATI-IADB-AR-L1295,result_1,1,false,Estudios de Preinversión,Estudios de Preinversión
XI-IATI-IADB-AR-L1295,result_2,1,false,Obras civiles,Obras civiles
XI-IATI-IADB-AR-L1295,result_3,1,false,Sistema de control de gestión del corredor,Sistema de control de gestión del corredor
XI-IATI-IADB-AR-L1267,result_1,1,false,"Componente 1. Obras electromecánicas, civiles y equipos","Componente 1. Obras electromecánicas, civiles y equipos"
XI-IATI-IADB-AR-L1267,result_2,1,false,Componente 2. Fortalecimiento institucional,Componente 2. Fortalecimiento institucional
XI-IATI-IADB-AR-L1106,result_1,1,false,Asistencia técnica estratégica; auditoria; seguimiento y monitoreo,Asistencia técnica estratégica; auditoria; seguimiento y monitoreo
XI-IATI-IADB-AR-L1106,result_2,1,false,Infraestructura Productiva,Infraestructura Productiva
XI-IATI-IADB-AR-L1106,result_3,1,false,Infraestructura hospitalaria,Infraestructura hospitalaria
XI-IATI-IADB-AR-L1106,result_4,1,false,Infraestructura turístico-productiva,Infraestructura turístico-productiva
XI-IATI-IADB-AR-L1106,result_5,1,false,Infraestructura urbana,Infraestructura urbana
XI-IATI-IADB-AR-L1247,result_1,1,false,Componente 1: Gestión del conocimiento,Componente 1: Gestión del conocimiento
XI-IATI-IADB-AR-L1247,result_2,1,false,Componente 2: Gestión de la información,Componente 2: Gestión de la información
XI-IATI-IADB-AR-L1247,result_3,1,false,Componente 3: Gestión del pasivo contingente y expedientes,Componente 3: Gestión del pasivo contingente y expedientes
XI-IATI-IADB-AR-L1247,result_4,1,false,Componente 4: Instrumentos de coordinación y alineamiento institucional,Componente 4: Instrumentos de coordinación y alineamiento institucional
XI-IATI-IADB-AR-L1019,result_1,1,false,FORTALECIMIENTO DE LA CAPACIDAD DE GESTION,FORTALECIMIENTO DE LA CAPACIDAD DE GESTION
XI-IATI-IADB-AR-L1019,result_2,2,false,"Hábitat de los hogares, residentes en villas y asentamientos mejorado de manera sustentable.","Hábitat de los hogares, residentes en villas y asentamientos mejorado de manera sustentable."
XI-IATI-IADB-AR-L1019,result_3,1,false,INCREMENTO DE CAPITAL SOCIAL Y HUMANO,INCREMENTO DE CAPITAL SOCIAL Y HUMANO
XI-IATI-IADB-AR-L1019,result_4,1,false,"INFRAESTRUCTURA, EQUIPAMIENTO Y SANEAMIENTO AMBIENTAL","INFRAESTRUCTURA, EQUIPAMIENTO Y SANEAMIENTO AMBIENTAL"
XI-IATI-IADB-AR-L1019,result_5,1,false,LEGALIZACIÓN DE LA TENENCIA DE LA TIERRA,LEGALIZACIÓN DE LA TENENCIA DE LA TIERRA
XI-IATI-IADB-AR-L1341,result_1,1,false,Aumento de la Seguridad en la tenencia de la tierra,Aumento de la Seguridad en la tenencia de la tierra
XI-IATI-IADB-AR-L1341,result_2,1,false,Fortalecimiento de la Capacidad de Gestión,Fortalecimiento de la Capacidad de Gestión
XI-IATI-IADB-AR-L1341,result_3,1,false,Fortalecimiento de las Organizaciones Comunitarias de Base y Desarrollo Comunitario,Fortalecimiento de las Organizaciones Comunitarias de Base y Desarrollo Comunitario
XI-IATI-IADB-AR-L1341,result_4,1,false,"Provisión de Infraestructura, Saneamiento Ambiental, y Equipamiento Comunitario","Provisión de Infraestructura, Saneamiento Ambiental, y Equipamiento Comunitario"
XI-IATI-IADB-AR-L1026,result_1,1,false,Apoyo a la gestión ambiental de áreas mineras degradadas,Apoyo a la gestión ambiental de áreas mineras degradadas
XI-IATI-IADB-AR-L1026,result_2,1,false,Federalización de la Producción Limpia,Federalización de la Producción Limpia
XI-IATI-IADB-AR-L1026,result_3,1,false,Fortalecimiento de la gestión ambiental minera descentralizada,Fortalecimiento de la gestión ambiental minera descentralizada
XI-IATI-IADB-AR-L1026,result_4,2,false,Gestión Ambiental provincial en Producción Limpia fortalecida,Gestión Ambiental provincial en Producción Limpia fortalecida
XI-IATI-IADB-AR-L1026,result_5,1,false,Implantación de Prácticas de Producción Limpia en PyMES,Implantación de Prácticas de Producción Limpia en PyMES
XI-IATI-IADB-AR-L1026,result_6,1,false,Incorporación de prácticas ambientales en la actividad ladrillera nacional,Incorporación de prácticas ambientales en la actividad ladrillera nacional
XI-IATI-IADB-AR-L1026,result_7,1,false,Información geoambiental de base,Información geoambiental de base
XI-IATI-IADB-AR-L1026,result_8,2,false,Procesos de Producción Limpia adoptados por las PyMES participantes del programa,Procesos de Producción Limpia adoptados por las PyMES participantes del programa
XI-IATI-IADB-AR-L1035,result_1,1,false,Apoyo a la gestión y evaluación de estudios,Apoyo a la gestión y evaluación de estudios
XI-IATI-IADB-AR-L1035,result_2,1,false,Desarrollo de capacidades para la gestión del ciclo de los proyectos y difusión del Programa en el ámbito local,Desarrollo de capacidades para la gestión del ciclo de los proyectos y difusión del Programa en el ámbito local
XI-IATI-IADB-AR-L1035,result_3,1,false,Elaboración de Estudios de Preinversión,Elaboración de Estudios de Preinversión
XI-IATI-IADB-AR-L1035,result_4,2,false,Estructura funcional de la UNPRE consolidada,Estructura funcional de la UNPRE consolidada
XI-IATI-IADB-AR-L1035,result_5,2,false,Participación de consultores locales en la elaboración de estudios de preinversion incrementada,Participación de consultores locales en la elaboración de estudios de preinversion incrementada
XI-IATI-IADB-AR-L1035,result_6,2,false,"Rentabilidad de la inversión pública nacional, provincial y municipal mejorada","Rentabilidad de la inversión pública nacional, provincial y municipal mejorada"
XI-IATI-IADB-AR-L1377,result_1,1,false,Mejora en la calidad de los aprendizajes,Mejora en la calidad de los aprendizajes
XI-IATI-IADB-AR-L1249,result_1,1,false,Componente 1: Implementación de la Estrategia Nacional para la Inclusión Financiera,Componente 1: Implementación de la Estrategia Nacional para la Inclusión Financiera
XI-IATI-IADB-AR-L1249,result_2,1,false,Componente 2. Acceso a crédito de las MyPE (costo total=US$6.5 millones),Componente 2. Acceso a crédito de las MyPE (costo total=US$6.5 millones)
XI-IATI-IADB-AR-L1249,result_3,2,false,Fortalecer la capacidad institucional del gobierno para desarrollar políticas de inclusión financiera,Fortalecer la capacidad institucional del gobierno para desarrollar políticas de inclusión financiera
XI-IATI-IADB-AR-L1306,result_1,1,false,Desarrollo Humano y Productivo,Desarrollo Humano y Productivo
XI-IATI-IADB-AR-L1306,result_2,1,false,Fortalecimiento Institucional Gubernamental y Comunitario,Fortalecimiento Institucional Gubernamental y Comunitario
XI-IATI-IADB-AR-L1306,result_3,1,false,Infraestructura Urbana,Infraestructura Urbana
XI-IATI-IADB-AR-L1306,result_4,1,false,Ordenamiento territorial y Seguridad en la tenencia,Ordenamiento territorial y Seguridad en la tenencia
XI-IATI-IADB-AR-L1306,result_5,1,false,Respuesta al COVID-19 en Barrios Populares,Respuesta al COVID-19 en Barrios Populares
XI-IATI-IADB-AR-L1358,result_1,2,false,1. Incrementar el acceso efectivo a servicios de diagnóstico y atención por parte de la Población con Cobertura Pública Exclusiva (PCPE) en las líneas de cuidado priorizadas,1. Incrementar el acceso efectivo a servicios de diagnóstico y atención por parte de la Población con Cobertura Pública Exclusiva (PCPE) en las líneas de cuidado priorizadas
XI-IATI-IADB-AR-L1280,result_1,1,false,Component 1: Access to medium and long-term finance,Component 1: Access to medium and long-term finance
XI-IATI-IADB-AR-L1280,result_2,2,false,"i) increase SME (defined as per Argentine’s government classification) investments in RE and EE, by providing access to medium and long-term finance; and (ii) contribute to the reduction of GHG emissions.","i) increase SME (defined as per Argentine’s government classification) investments in RE and EE, by providing access to medium and long-term finance; and (ii) contribute to the reduction of GHG emissions."
XI-IATI-IADB-AR-L1307,result_1,1,false,Componente 1: Obras civiles,Componente 1: Obras civiles
XI-IATI-IADB-AR-L1307,result_2,1,false,Componente 2: Fortalecimiento institucional,Componente 2: Fortalecimiento institucional
XI-IATI-IADB-AR-L1272,result_1,1,false,Fortalecimiento del sistema provincial de inversión pública,Fortalecimiento del sistema provincial de inversión pública
XI-IATI-IADB-AR-L1272,result_2,1,false,Optimización de la ejecución de la inversión pública en el MIySP y la DGEC,Optimización de la ejecución de la inversión pública en el MIySP y la DGEC
