activity_identifier,result_ref,indicator_ref,indicator_measure,ascending,aggregation_status,title,description,baseline_year,baseline_iso_date,baseline_value,baseline_comment
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_2,1,,,Familias de los barrios con situación legal en sus lotes.,Familias de los barrios con situación legal en sus lotes.,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_3,1,,,Familias de los barrios con situación legal en sus lotes.,Familias de los barrios con situación legal en sus lotes.,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_4,1,,,Familias de los barrios con situación legal en sus lotes.,Familias de los barrios con situación legal en sus lotes.,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_5,1,,,Familias de los barrios con situación legal en sus lotes.,Familias de los barrios con situación legal en sus lotes.,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_6,1,,,Barrios con trazado urbano regularizado,Barrios con trazado urbano regularizado,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_7,1,,,Barrios con trazado urbano regularizado,Barrios con trazado urbano regularizado,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_8,1,,,Barrios con trazado urbano regularizado,Barrios con trazado urbano regularizado,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_9,1,,,Barrios con trazado urbano regularizado,Barrios con trazado urbano regularizado,,,,
XI-IATI-IADB-AR-L1119,result_3,indicator_XI-IATI-IADB-AR-L1119_result_3_10,1,,,Barrios con trazado urbano regularizado,Barrios con trazado urbano regularizado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_1,1,,,"Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad","Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad",,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_2,1,,,"Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad","Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad",,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_3,1,,,"Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad","Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad",,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_4,1,,,"Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad","Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad",,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_5,1,,,"Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad","Viviendas con conexiones domiciliarias de agua potable, cloacas, gas y electricidad",,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_6,1,,,Número de hogares reasentados,Número de hogares reasentados,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_7,1,,,Número de hogares reasentados,Número de hogares reasentados,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_8,1,,,Número de hogares reasentados,Número de hogares reasentados,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_9,1,,,Número de hogares reasentados,Número de hogares reasentados,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_10,1,,,Número de hogares reasentados,Número de hogares reasentados,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_11,1,,,Barrios con equipamiento comunitario instalado,Barrios con equipamiento comunitario instalado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_12,1,,,Barrios con equipamiento comunitario instalado,Barrios con equipamiento comunitario instalado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_13,1,,,Barrios con equipamiento comunitario instalado,Barrios con equipamiento comunitario instalado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_14,1,,,Barrios con equipamiento comunitario instalado,Barrios con equipamiento comunitario instalado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_15,1,,,Barrios con equipamiento comunitario instalado,Barrios con equipamiento comunitario instalado,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_16,1,,,Kilómetros de redes viales construidas o mejoradas,Kilómetros de redes viales construidas o mejoradas,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_17,1,,,Kilómetros de redes viales construidas o mejoradas,Kilómetros de redes viales construidas o mejoradas,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_18,1,,,Kilómetros de redes viales construidas o mejoradas,Kilómetros de redes viales construidas o mejoradas,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_19,1,,,Kilómetros de redes viales construidas o mejoradas,Kilómetros de redes viales construidas o mejoradas,,,,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_20,1,,,Kilómetros de redes viales construidas o mejoradas,Kilómetros de redes viales construidas o mejoradas,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_1,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_2,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_3,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_4,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_5,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_6,1,,,Atributo referido a las capacidades de gestión de políticas públicas orientadas a resultado a nivel sub-nacional (IGER),Atributo referido a las capacidades de gestión de políticas públicas orientadas a resultado a nivel sub-nacional (IGER),,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_7,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_8,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_9,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_10,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_1,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_2,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_3,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_4,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_5,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_6,1,,,Sistema e-SIDIF desplegado,Sistema e-SIDIF desplegado,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_7,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_8,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_9,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_10,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_11,2,,,Gasto primario de la APN administrado por el Sistema Integrado de Información Financiera internet (e-SIDIF) transaccional,Gasto primario de la APN administrado por el Sistema Integrado de Información Financiera internet (e-SIDIF) transaccional,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_1,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_2,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_3,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_4,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_5,1,,,Proyectos de Desarrollo de la Capacidad Institucional implementados,Proyectos de Desarrollo de la Capacidad Institucional implementados,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_6,1,,,Atributo referido a las capacidades de gestión de políticas públicas orientadas a resultado a nivel sub-nacional (IGER),Atributo referido a las capacidades de gestión de políticas públicas orientadas a resultado a nivel sub-nacional (IGER),,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_7,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_8,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_9,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_10,1,,,Sub-índice de capacidad institucional del ICI,Sub-índice de capacidad institucional del ICI,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_1,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_2,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_3,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_4,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_5,1,,,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,Herramientas y soluciones informáticas de PxR desarrolladas por los 4 ORs implementadas,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_6,1,,,Sistema e-SIDIF desplegado,Sistema e-SIDIF desplegado,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_7,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_8,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_9,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_10,1,,,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,Número de programas presupuestarios de la APN con presupuesto primario gestionado en base a indicadores de resultado alineados con la programación presupuestaria,,,,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_11,2,,,Gasto primario de la APN administrado por el Sistema Integrado de Información Financiera internet (e-SIDIF) transaccional,Gasto primario de la APN administrado por el Sistema Integrado de Información Financiera internet (e-SIDIF) transaccional,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_1,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_2,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_3,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_4,2,,,Edificio del CEFFES (ex-ICCE) construido,Edificio del CEFFES (ex-ICCE) construido,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_5,2,,,Edificio del CEFFES (ex-ICCE) construido,Edificio del CEFFES (ex-ICCE) construido,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_6,1,,,Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_7,1,,,Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_8,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_9,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_10,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_11,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_12,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_13,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_14,1,,,asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_15,1,,,asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_16,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Tres de Febrero (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Tres de Febrero (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_17,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Tres de Febrero (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Tres de Febrero (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_18,2,,,Población de 15 años o más que declara haber denunciado un dekito sobre el total de personas que declaran haberlo sufrido en los últimos 12 meses en las provincias intervenidas,Población de 15 años o más que declara haber denunciado un dekito sobre el total de personas que declaran haberlo sufrido en los últimos 12 meses en las provincias intervenidas,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_19,2,,,Población de 15 años o más que declara haber denunciado un dekito sobre el total de personas que declaran haberlo sufrido en los últimos 12 meses en las provincias intervenidas,Población de 15 años o más que declara haber denunciado un dekito sobre el total de personas que declaran haberlo sufrido en los últimos 12 meses en las provincias intervenidas,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_20,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Lomas de Zamora (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Lomas de Zamora (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_21,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Lomas de Zamora (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Lomas de Zamora (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_22,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Hurlingham (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Hurlingham (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_23,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Hurlingham (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Hurlingham (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_24,2,,,Población de 15 años o más que dice tener mucha o algo de confianza en la policía en las 6 provincias intervenidas,Población de 15 años o más que dice tener mucha o algo de confianza en la policía en las 6 provincias intervenidas,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_25,2,,,Población de 15 años o más que dice tener mucha o algo de confianza en la policía en las 6 provincias intervenidas,Población de 15 años o más que dice tener mucha o algo de confianza en la policía en las 6 provincias intervenidas,,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_26,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Quilmes (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Quilmes (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_27,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Quilmes (Buenos Aires),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Quilmes (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_1,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_2,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_3,1,,,Docentes e instructores de los institutos de formación policial de las provincias capacitados,Docentes e instructores de los institutos de formación policial de las provincias capacitados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_4,2,,,Edificio del CEFFES (ex-ICCE) construido,Edificio del CEFFES (ex-ICCE) construido,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_5,2,,,Edificio del CEFFES (ex-ICCE) construido,Edificio del CEFFES (ex-ICCE) construido,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_6,1,,,Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_7,1,,,Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),Funcionarios de las fuerzas federales capacitados en cursos dictados en el CEFFES (ex-ICCE),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_8,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_9,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_10,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_11,1,,,Estudios específicos sobre seguridad ciudadana realizados,Estudios específicos sobre seguridad ciudadana realizados,,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_12,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_13,1,,,Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),Tasa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Comuna 7 (CABA),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_14,1,,,asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),,,,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_15,1,,,asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),asa de robos cada 100.000 habitantes en los últimos 12 meses en el departamento priorizado: Morón (Buenos Aires),,,,
